Kalibrierungsebene),1
(Nutzerebene),1
Erhalt,1
widerspiegelt,1
verwirklicht,1
dato,1
NMI-Umsetzung,1
Prüfdefinition,1
Landes,1
Vickersskalendefinition,1
Härtereferenz,1
bieten,1
unkontrollierte,1
unerkannte,1
birgt,1
Plattenmaterialien,1
Rückführbarkeitspfaden,1
Pfaden,1
Messverfahrens,1
höherem,1
Unsicherheitsniveaus,1
jahrzehntelange,1
praktischsten,1
Rückführbarkeitsschema,1
NMI-Ebene,1
CCM-WGH-Definition,1
-Definition,1
praktisch,1
Vickersskalen-Definition,1
Konsens-Vergleichsplattenstandards,1
praktischste,1
Wünschenswert,1
umzusetzen,1
Ausschuss,1
bekundete,1
Präsident,1
Relativen,1
konstatierte:,1
„Obwohl,1
herausgegriffenen,1
physischen,1
Härtestandards,1
Kenndatenbank,1
gegenseitige,1
Anerkennungsvereinbarung,1
Messunterschiede,1
enges,1
wesentlichste,1
Härteparameter,1
akzeptabler,1
geschliffenen,1
Präparats,1
äußerster,1
fokussieren,1
zentrieren,1
abstimmen,1
Feldblende,1
öffnen,1
hintere,1
Brennebene,1
höchstes,1
Voll-Aperturblende,1
blendet,1
Helligkeitsregler,1
Mikrohärteprüfung:,1
Dengel,1
Kleinlast,1
Auszug),1
Matthaei,1
(kritische,1
Bezugsquellen),1
Sanonpute,1
Meesaplak,1
(GUM:,1
1995),1
Binder,1
3878:1983,1
23718:,1
6507-4:2005),1
pyramidal,1
tons,1
bol/,1
0,1891,1
gravity,1
75%,1
condition:,1
pull,1
cold-working,1
polishing/electropolishing,1
Microhardness,1
100a,1
807a,1
week,1
dirt,1
testers,1
focused,1
Bring,1
overload,1
micro-hardness,1
-w,1
orked,1
cold-w,1
orking,1
inimum,1
centres,1
indentat,1
ions,1
arithmetical,1
perimeter,1
Magnifications,1
tow,1
unlikely,1
Independent,1
appearing,1
Euramet,1
[below,1
material)],1
[7-10],1
summarised,1
concerned:,1
conversions,1
Nomogram,1
nomogram,1
(shown,1
(right-hand,1
Spherical,1
Vickershardness,1
incorporate,1
words,1
consi,1
(abbreviated,1
(indirect,1
aft,1
successful,1
four-level,1
“produce”,1
Naturally,1
calculates,1
Root-Squared-Sum-Method,1
named,1
"error"),1
implemented,1
accounts,1
ance,1
insignificant,1
analys,1
(this,1
RSS,1
day-to-day,1
(reproducibility),1
robust,1
block’s,1
x±,1
CRMs,1
UHTM:UHTM,1
ere,1
ot,1
401,3,1
V30,1
ever,1
3%,1
uncertainly,1
410,0,1
2,572,1
(408,1
7,102,1
-root,1
corrXucorrX,1
traceability-,1
whereby,1
traceability:,1
termed,1
“unbroken,1
calibrations”,1
right-hand,1
Together,1
User),1
(National,1
(Calibration,1
finally,1
(User,1
fulfillment,1
(CCM,1
-WGH),1
illustrat,1
side),1
Even,1
uncontrolled,1
unidentified,1
higher-level,1
thoroughly,1
consensus,1
User,1
88th,1
President,1
“Although,1
discussions,1
led,1
data-base,1
technical-diplomatic,1
dissemination,1
-WGH,1
CCM–WGH,1
permanently,1
illuminating,1
Centrally,1
diaphragms,1
disappears,1
eyepiece,1
places,1
full-aperture,1
glare,1
eye,1
comfort,1
filter,1
rheostat,1
rohärteprüfung,1
rohärteprüfung:,1
DENGEL,1
Kleinlast-,1
rohärte,1
MATTHAEI,1
ritische,1
SANPONPUTE,1
MEESAPLAK,1
indirek,1
3878:,1
2518191,1
!%Vt~",1
Häerteindrücke,1
unverformten,1
Längenkalibrierung,1
Referenzhärtevergleichsplatte,1
6507-2:2005,1
Diagonalmesssystemen,1
Hauptfunktionen,1
indirektes,1
Routineprüfung,1
Härteprüfgeräte,1
Messgrundsätzen,1
Impedanzverfahren,1
gleiten,1
übermäßigem,1
Diagonalmesssystem:,1
Beleuchtungssystem,1
Ausleuchtung,1
beinhaltet:,1
Arbeitsbereichs,1
Kraftauswirkung,1
offensichtlich,1
Ladesystem,1
376:2004,1
Kraftprüfgeräts,1
0,2%,1
Auslesungen,1
Grund-fläche,1
Eindringkörper-halters,1
Schulterfläche),1
zusammentreffen,1
Schnittliniie,1
aufgenommene,1
Linienskala,1
Messachsen,1
Gesichtsfelds,1
Linienabstände,1
Diagonallängen,1
Praxis),1
Kalibrierzeitraum,1
Referenzeindruckslänge,1
ähnlichem,1
Härtegrad,1
aufsteigenden,1
absteigend,1
Zeitplan,1
Diagonalmesssystem,1
messsystem,1
(Prüfkräfte),1
Bleiben,1
unbemerkt,1
nachgeschliffene,1
instand,1
gesetzte,1
Unsicherheitsbewertung,1
Bezugsstandard,1
Kalibrierzeugnis),1
Kalibrierzeugnis):,1
Kraftmessgerätes:,1
0,170,1
-0,102,1
0,136,1
-0,170,1
0,238,1
-0,068,1
-typ,1
teilungs,1
geräts,1
Diagonalenmessung,1
Aufhebung,1
Anzeigelinien,1
Diagonalenmesssystems,1
Anzeigeabstände,1
Mikroskopobjektivs:,1
Längenmesswerte,1
valls,1
intervall-,1
mikro-,1
Rela-,1
wei-,1
-0,050,1
-0,100,1
0,000058,1
0,000115,1
0,000231,1
Sym-,1
Glei-chung:,1
unsicher-heit,1
tei-,1
lungs-,1
Recht-,1
eck,1
mikro-meter,1
Auflö-,1
[zweimal,1
halten],1
Genauig-,1
uL,i,1
UL,I,1
Höchste,1
intervalls,1
intervallwert,1
messsystems,1
Anzeigeintervalle,1
(Diamantpyramide),1
hergeleitet:,1
Mikroskopobjektivs,1
=0,000,1
Härteprüfsystems,1
HV30a,1
Wiederholungen),1
keits-,1
messunsicher-,1
HVb,1
145,1a,1
up(H),1
6,8401,6=1,7,1
instructions:,1
sliding,1
involves:,1
Whenever,1
apparently,1
Evidence,1
relFrelF,1
nom,1
square-based,1
(normal,1
surface),1
proportionally,1
indents,1
confirms,1
ruled,1
1,0%,1
timed,1
similarly-sized,1
(6):,1
schedule,1
Requirem,1
ents,1
ork,1
defective,1
comparatively,1
flaws,1
lf,1
reclaimed,1
regrinding,1
rapidly,1
worsen,1
useless,1
aspect,1
day,1
reground,1
transducer:,1
sFi,1
374,1
lim,1
objective:,1
8):,1
RS,i,1
000058,1
000115,1
000231,1
11):,1
Distributio,1
alue,1
Sens,1
coeff,1
Formula:,1
micromete,1
Stage,1
Resolutio,1
[include,1
twice],1
12):,1
in-site,1
(stopwatch),1
13):,1
repeats),1
145,1,1
p(H),1
ean,1
Novembre,1
Sonderprobenformen,1
Supplement,1
Supplément,1
Formes,1
éprouvettes,1
particulaires,1
!%)n0",1
2067513,1
Restnorm,1
(lateralen),1
Sonder-Formen,1
Proben-Abmessungen,1
gefräst,1
gebohrt,1
aufgesägt,1
quer-,1
grund,1
cm2,1
Lichter,1
Wider-,1
Iager,1
1302,1
Produktdokumentation,1
Instrumentiertes,1
1315,1
(zurückgezogen),1
MDEtMTQgMTE6MzM6Mjk=,1
2482423,1
!%S;:",1
„Toughness,1
(T)“,1
Hinweise:,1
(statt,1
reduzierten),1
Schlagenergien,1
Ergebnisangabe,1
Hinzuweisen,1
Kerbschlagbiegeversuches,1
Hochlagen-,1
Tieflagenbereich,1
Produktstandards,1
Qualitätskriterien,1
Gewährleistungswerten,1
diesbezüglich,1
Auftraggebern,1
Missverständnisse,1
Interpretationsspielräume,1
„Schlagenergie“,1
gebräuchlichen,1
„Schlagarbeit“,1
Umrechnung:,1
(inch)“,1
amtlichen,1
geschäftlichen,1
Verkehr,1
Gesetzes,1
Messwesen,1
Zugelassene,1
zugelassene,1
(inch),1
Bruchmechanik,1
„Reibungsmessung“,1
„Handhabung,1
Proben“,1
10045-1:,1
148-1:,1
2011-01,1
Nennarbeitsvermögens,1
Vorschläge,1
Untermaßproben,1
150/7,5,1
300/7,5,1
(Pendel-,1
schlagwerke),1
Halbzeuggefüge-,1
Instrumen-,1
tiertes,1
textur,1
vo(cid:144),1
148-1:2009),1
(V-,1
U-Kerb),1
instrumentierten,1
Erlaubnis,1
potenzielle,1
Hammers,1
Freigabe,1
Schlagversuch,1
KU,1
nominelles,1
Arbeitsvermögen,1
„Höhe“,1
größtes,1
(angegeben,1
Schlagkante),1
Potentielle,1
(potentielle,1
Energie),1
N·m,1
F·l2,1
Zeigers,1
Korrekturwert,1
appearance),1
Tt50%US,1
Tt50%SFA,1
Tt0,9,1
SFA,1
durchgeschlagen,1
Schlagprüfung,1
temperaturabhängig,1
biegeversuche,1
(erwärmt,1
abgekühlt),1
routinemäßigen,1
Bestanden-/Nicht-bestanden,1
Durchsatz,1
Industriebereich,1
Forschungs-,1
akademischen,1
Energiewerte,1
enormer,1
Hämmern,1
V-,1
(Unterlegplättchen),1
Untermaß-Proben,1
Schlagmitte,1
Dickenmaßes,1
Auflagerfläche,1
Klebeband,1
wärmebehandelter,1
Einarbeitens,1
Kerbgrundradius,1
Bearbeitungsmarken,1
Kerbmaße,1
Warm-,1
Kaltumformung,1
2-mm-Hammerfinne,1
8-mm-Hammerfinne,1
2-mm-Hammerfinnen,1
8-mm-,1
rechtwinkelig,1
Finnenschneide,1
auftreffen,1
Reibungsverluste,1
Gesteigerte,1
eingelegt,1
Auslenkung:,1
Ausgangsstellung,1
schwingungsfrei,1
freigegeben,1
Halbschwingungen,1
11te,1
Halb-,1
schwingungen,1
Skalenbereichsanzeige,1
ß3,1
K3,1
Ermessen,1
Gerätebenutzers,1
p‘,1
Zeigerreibung,1
Lager,1
(Umgebungs-,1
temperatur),1
Behälterboden,1
bedeckt,1
Seitenwänden,1
gerührt,1
Temperiermediums,1
erhitzt,1
Verdunstungskühlung,1
zirkulieren,1
zweckmäßige,1
Umgebungstemperaturen,1
verstreichen,1
Heiz-,1
Geräte-Temperatur,1
Proben-Transfer,1
Transportieren,1
hochfester,1
zurückprallen,1
Interaktion,1
(den),1
zurückprallende,1
schlagen,1
Selbstzentrierung,1
vermeidbar,1
ungenau,1
angenäherte,1
ausgewiesen,1
überschreitend,1
fortschreitendem,1
zerbrechen,1
unvollständigen,1
Zuhilfenahme,1
Werkzeuge,1
Drücken,1
stecken,1
Hammerauftreffmarken,1
Klemmmarken,1
Schlagenergieverbrauch,1
verklemmten,1
gegenüberliegen,1
Probenidentifizierung,1
nachverfolgbaren,1
Kodierung,1
erlangen:,1
Schmelze),1
ungewöhnlichen,1
3785),1
Schlagenergie-/Temperaturkurve,1
Ausdehnungs-/Temperaturkurve,1
Aussehens,1
Bruchfläche/Temperaturkurve,1
Übergangstemperatur(en),1
(deren),1
Kerbschlagversuch,1
(Monat,1
Jahr),1
aktuellsten,1
Abdeckvorrichtung,1
Pendelschwingung,1
Probe-Terminologie,1
V-Kerbs,1
U-Kerbs,1
V-Kerb-Probe,1
U-Kerb-Probe,1
±0,025,1
klassea,1
Dickec,1
Steg,1
±0,07,1
Kerb-Position,1
(zentriert),1
Längsflächen,1
Oberflächenrauheitb,1
±0,165,1
-klassea,1
Pendelschlagprüfwerk,1
0,74,1
0,45,1
1,65,1
Stahlstücke,1
Silberlot,1
Zange,1
angelötet,1
Zentrierzangen,1
Bruchwiderstand,1
Bruchhälfte,1
Ausdehnungswert,1
kontaktlose,1
gebildete,1
auszumessenden,1
nächstes,1
aneinandergelegt,1
befunden,1
Referenzfläche,1
anliegen,1
Aufstauchung,1
Probenhälfte,1
(seitliche,1
Ausdeh-,1
nung),1
(A3,1
A4),1
Aufschlagen,1
rahmen,1
V-Kerb-Einschlagproben,1
seitlicher,1
veranschaulichen,1
Gummi-Unterlage,1
1/100,1
Messuhrhalterung,1
Innensechskantschraube,1
UNC,1
1/4"-20",1
7/8",1
Innensechskantschrauben,1
Baugruppe,1
Durchführungen,1
Scherbruch,1
Kerbzähigkeit,1
Gleitbruch-,1
Gleitbruchbereiche,1
flachen,1
spröde,1
Brucharten,1
subjektiv,1
„faseriges,1
Synonym,1
„Gleitbruchanteil“,1
Gegenteil,1
„Spaltbruch“,1
„kristallines,1
Bruchbereichs,1
„kristallinem“,1
Aussehen),1
Bruchbild-Richtreihen,1
Vergrößern,1
Richtreihen,1
Spalt-,1
bruchanteils,1
Bildanalyse-Verfahren,1
Spaltbruchaussehen,1
(spröde),1
Scherbruchaussehen,1
(matt),1
Millimetern,1
Scherung,1
(K-/T-Kurve),1
Kurvenverlauf,1
Kurvenregression,1
duktil,1
brüchigen,1
Scherbruchbereiche,1
Übergangstemperaturen,1
Steilabfalls,1
Schlagenergie-/,1
Temperatur-Kurve,1
Steilabfall,1
ziemlich,1
Anpassungsmodell,1
hyperbolische,1
Tangen-,1
tenmodell,1
Beispielzwecken,1
angegebener,1
zertifizierter,1
KVR,1
KV-Werts,1
Temperatureinflüsse,1
abgelesener,1
unempfindliches,1
Probensatzes,1
Eingabe,1
„indirekten,1
Überprüfung“,1
Charpy-,1
normatives,1
Pendelschlag-,1
werks,1
Charpy-Messungen,1
globale,1
Charpy-Referenz-Pendelschlagwerken,1
Referenz-Pendelschlagwerken,1
Referenz-Pendelschlagwerke,1
laboreigene,1
KV-Werte,1
umgehen,1
Hauptquellen,1
Inkonsistenzen,1
unvermeidbar,1
deswegen,1
riskiert,1
-grenzen,1
Produkt-Spezifikationen,1
Zulässigkeitsintervalle,1
interpretieren,1
akzeptierten,1
Unsicherheits-Verzichtserklärung,1
Pendel-,1
schlagwerks,1
vorgeschlagen:,1
Ausnahmefall,1
Meistens,1
BV-Wertes,1
Unsicherheitsanalyse,1
verursacht:,1
vermengen,1
spröd/zäh,1
Beitrags,1
Beispiel),1
Welch-Satterthwaite,1
vx,1
leistet,1
t-Tabelle,1
(Ausgewählte,1
t-Werte,1
Kerbschlagbiegeversuchs,1
korrigierten),1
Rohergebnisse,1
Energieniveaus,1
hatte,1
Energieniveau,1
Überprüfungskriterien,1
Demzufolge,1
Kalkulationsschema,1
t-Faktor,1
Übersichtstabelle,1
erweiterter,1
b,c,1
konservative,1
(ihr,1
sxa,1
Rückverfolgbarkeitskette,1
t-Verteilung,1
+tp(v),1
12,71,1
2,36,1
2,31,1
2,26,1
2,23,1
2,20,1
2,18,1
2,16,1
2,14,1
2,13,1
2,12,1
2,11,1
2,06,1
2,03,1
2,02,1
106:2012,1
XU,1
Absorbed,1
Strikers,1
[JAI],1
Nanstad,1
Swain,1
Berggren,1
Test:,1
Variables,1
1072,1
MDEtMTQgMTE6MzM6MTA=,1
l’éprouvette,1
l’entaille,1
!$ÅHs",1
1933780,1
Fußnoten,1
Schreibfehler,1
„Bruchbart“,1
„Bruchart“,1
122:,1
1938-06,1
50122:,1
1951-11,1
1973-09,1
1984-08,1
875:,1
9016:,1
l'éprouvette,1
l'entaille,1
Stumpfschweißverbindungen,1
irgendeines,1
Makroätzungen,1
Millimeter),1
(RL),1
Längsachsen,1
Zeichen:,1
U:,1
V:,1
Bindezone,1
Wärmeeinflusszone),1
bruchmechanischen,1
"Oberflächenkerbe",1
Kernmittellinie,1
Schweißenergie,1
aufnimmt,1
Doppel,1
(S-Position),1
Bezeich-,1
VWS,1
(Press-,1
(Schmelz-,1
(T-Position),1
Kerbachse,1
Schweißnaht-Unregelmäßigkeiten,1
"Kerbschlagbiegeversuch",1
tem-,1
zähigkeit,1
schlag-,1
arbeit,1
J/cm2,1
MDEtMTQgMTE6MDk6NTE=,1
Bildreihen;,1
pictures;,1
d’images-types;,1
2690587,1
!%h(z",1
Interessen,1
Entsprechungen,1
eindeutigere,1
numerische,1
Umgestaltung,1
1998-06,1
2007-07,1
pictures,1
d’images-types,1
aufwärts,1
umgestaltet,1
konsolidierten,1
Einzeleinschlüssen,1
übereinstimmende,1
Schreibweise,1
(Zeilenindex,1
Anzahl/mm2,1
endogenen,1
zugehörig,1
regellosen,1
Automatenstähle,1
Norm-EntwurfesN1),1
Bildanalysetechnik,1
(ISO/IEC,1
17025),1
constituent,1
Grundeinheit,1
nichtmetallisch,1
„Europäische,1
Norm“,1
lauten,1
Gebildes,1
Zusammengewachsene,1
Teichen,1
auszuwertende,1
willkürliche,1
(globulare,1
„total“,1
begrenzenden,1
Rechtecks,1
Fälle:,1
breitesten,1
Einschlusszeilen:,1
erzielte,1
Exponent,1
gestrecktes,1
globulares,1
unterlegen,1
ns,1
(rosa,1
gelb),1
(Hauptverformungsrichtung),1
Sulfide),1
Hauptverformungsrichtung),1
Messokular,1
nj,1
4/Anhang,1
Mindestvoraussetzungen,1
eingeblendetes,1
Messskala,1
Einschlusszeilenagglomerat,1
Einschlusszeilenagglomerate,1
Sonderregeln,1
3/Bild,1
Rückschlüsse,1
Kristallstruktur,1
erfolgten,1
Klassenwerte,1
herbeigezogen,1
Ergebnisse:,1
Einschlussparameter,1
Einschlussparametern),1
Einschlussgehaltes),1
vorzu-,1
ziehende,1
bewertungsverfahren,1
(PL/d),1
KL/d),1
100:1),1
abzurastern,1
eingeblendeten,1
Verhältnisses,1
zeilenagglomerat,1
Zusammenschließen,1
Einschluss),1
Einschlusszeilen),1
(oversized),1
Auswertung),1
P),1
wq,k,1
Einschlussfläche),1
Einschlussklassen,1
Berechnungsformblatt,1
unangemessenen,1
Außenkante,1
d)),1
Teilproben,1
Teilprobe,1
Probenahmeverfahren,1
Abrundungen,1
eingefasst,1
eingebettet,1
Verformen,1
Herausreißen,1
Fremdschichten,1
Diamantpaste,1
unzulässiges,1
sein),1
Schleif-,1
Poliermittels,1
härten,1
herausgerissen,1
hundertfacher,1
(10fach-Linse),1
µm/Pixel,1
(0,126),1
(0,504),1
(2,016),1
Teilchenerkennung,1
8-Bit-Grauwerten,1
-Farbwerten,1
Bilddynamik,1
Herstellerempfehlungen,1
Gammaeinstellung,1
(Gammakorrektur),1
Gamma-,1
korrekturwert,1
Graustufenskala,1
200),1
annähernde,1
Alles,1
Matrixnormalverteilung,1
Graustufe,1
(schwarz),1
grauen,1
schwarzen,1
Schwarz,1
Grau,1
Segmentierung,1
Graustufenbild,1
Flickerverfahren,1
Farbbildauswertungen,1
gehandhabt,1
geätztes,1
Messeinsätze,1
bildanalytischer,1
Auswerteverfahrens,1
Bildfläche,1
Randkorrektur,1
wirklichkeitsgetreu,1
womit,1
(indirekt),1
Globulare,1
(Zeile,1
Nummer),1
Ermittlungen,1
Begrenzungen,1
Standardmäßig,1
umschlossen,1
gemischter,1
Komma,1
überschreitet/-n,1
übergroße,1
Suche,1
kumulierte,1
Flächensumme,1
KL),1
Kd),1
O),1
gemittelt,1
Einschlussgrößen,1
Einschlusstyp,1
hergeleitet,1
Herstellungsprozesses,1
Standardformen,1
a2,1
a3,1
umschlossenen,1
w4,1
e13,1
e17,1
Einschlüssen:,1
gemischten,1
gezeichnetes,1
Maßstäbe,1
bitte,1
D-10772,1
Vertriebsnummer,1
26218,1
Originalbildreihe,1
kontaktieren,1
klassierte,1
—Art,1
Lms:,1
(Einschlusszeile),1
zeilen,1
(ungünstigste,1
PLm,1
Pdm,1
Einschlussgehalt:,1
seltenen,1
Erden,1
verformbar,1
gelten:,1
grau:,1
globular:,1
gelb,1
rosa,1
(häufig,1
quadratisch):,1
Titannitride,1
Erscheinungs-,1
—Beispiele,1
Gelbe,1
Titancarbonitride,1
streut:,1
Formfaktoren,1
0,82,1
weite,1
(Großfeldmikroskope),1
reine,1
200:1-,1
Durchführenden,1
Mikro-,1
skops,1
reiner,1
angepassten,1
200:1-Vergrößerung,1
Großfeldokularen,1
Leucht-,1
feldblende,1
Grenzabstände,1
Maßstabes,1
rechteckiges,1
Mikroskopen,1
Dementsprechend,1
Okulareinsatzes,1
0,110,1
0,220,1
14,20,1
Runden,1
Zwischenwerten,1
Ausschließlich,1
Endwerte,1
Berechnete,1
Breitenwerte,1
verwenden/darzustellen,1
„original“,1
Ausgangspunkte,1
Längen/Breiten-Verhältnisses,1
Bildreihenvergleich,1
w5,1
Endergebnisse,1
Q),1
entsprechend:,1
E45,1
50602a,1
OS,1
OG,1
04–106a,1
Dsulf,1
Dcas,1
Farbe),1
PL1,1
Pd1,1
156:6,1
(187:6,1
424:6,1
512:6,1
PLsc,1
derArt,1
Pdsd,1
PL/Pd,1
EB),1
(Spalte,1
182,5,1
zeichnet:,1
(ML),1
(Md),1
woraus,1
1×558=995,1
dmax,1
Messfeldfläche:,1
Längenparameter,1
Zeile:,1
anzahlc,1
Mnsh,1
Messfeldes:,1
abzusichern,1
Gesamtanzahlen,1
Zwischensumme,1
(39,1
Gesamtdurchmesser,1
39/15,1
790/15,1
790/39,1
25/15,1
121/15,1
121/25,1
Größenbereich,1
Will,1
Anfangspunkte,1
(KnRa,1
KaRa),1
KLR4,1
Beginnt,1
KaR>558,1
nummera,1
höchstmöglichen,1
1,1,2,3,1,2,1
1,3,2,1,1,1,1
Gesamtdurchmesserc,1
264,1
528,1
Zwischensummed,1
-durchmesser,1
Zwischensumme:,1
Durchmesser):,1
j2,1
8,09,1
i1,1
j1,1
3e,1
wc,1
1,2,1,1,1,1
1,1,1,1,1,1
1,2,1,1,2,1,2,1
1,1,1,2,1,1,2,1
Größte(r),1
98980,1
893,1
038,1
1,73,1
(µm2),1
Pds,1
dq,1
ML:,1
zugeordnet),1
1/mm2,1
rasterte,1
Nj:,1
standardmäßiger,1
stereologischer,1
Randfehler,1
Grundsatz,1
erleichtert,1
Okulareinsätzen,1
Bildanalysesysteme,1
hinein,1
P3,1
P4,1
P5,1
Berechnungsgrundlagen,1
zusammengestellten,1
Grenzklassen,1
12×,1
Inclusion,1
Content,1
50602,1
Edelstählen,1
04-106,1
Microscopic,1
Jernkontoret,1
nonmetallic,1
Exner,1
Hougardy:,1
„Quantitative,1
microstructures“,1
DGM,1
Informations-,1
gesellschaft,1
2017-10-25,1
643:2013-05;,1
643:2015-06,1
–Micrographic,1
2017-08-25,1
(FES),1
2700455,1
!%i'Z",1
643:2013-05,1
Halbzeuggefügetextur,1
2017-08,1
Aciers,1
8l,1
643:2012,1
Mitgliedsorganisationen),1
Ferrit-,1
metallographische,1
völlig,1
zweidimensionalen,1
polygonale,1
flächenzentriertem,1
raumzentriertem,1
enthält1),1
Ferritkorngröße,1
Perlitinseln,1
Inseln,1
Ferritkorn,1
durchquerten,1
Endsegmente,1
gezählten,1
gekreuzt,1
Linienschnittsegmente,1
Pfeile,1
Proben-Referenzfläche,1
Referenz),1
Längsrichtunga,1
Querrichtunga,1
(Fläche,1
Regelfall:,1
Richtunga,1
Richtungsbezeichnung,1
Schliffbilder,1
verformtem,1
Scherverfahren,1
Schlifffläche,1
Hauptverformungsachse,1
gleichachsigen,1
(ethanolische,1
Salpetersäurelösung),1
ander4en,1
zweiphasiges,1
Austenitgefüge,1
(Delta-Ferritkörner,1
Matrix),1
einphasige,1
„glyceregia“,1
Kallings,1
(Nr,1
Marbles,1
elektrolytische,1
zweiphasige,1
Zwillingskörnern,1
auffinden,1
wässrige,1
Oxalsäure,1
Untersuchungsziel,1
Mangan-,1
Wärmebehandlungsbedingungen,1
Mindestgehalt,1
wärmebehandelten,1
Stahlprobe,1
martensitisches,1
bainitisches,1
Gefügearten,1
gegenteiligen,1
wärmebehandelte,1
Natriumalkylsulfonat,1
Ätzwirkung,1
abkürzen,1
Kontrastes,1
Grundmasse,1
mehrmals,1
durchgehärtetem,1
angelassen,1
Verkochen,1
explosiv,1
Probenflächen,1
Oxidspuren,1
Laboratoriumswärmeschrank,1
inertes,1
umläuft,1
gereinigtes,1
Argon),1
Käufer,1
Austenitisierungsverfahren,1
Erwärmungsdauer,1
inerte,1
Oxid,1
Schmirgelmittel,1
Oxidnetz,1
Vilellas,1
Oxidkügelchen,1
Schrägbeleuchtung,1
DIC-Verfahren,1
Differential,1
„Scheinaufkohlung“,1
kohlenstoffreiche,1
Entkohlung,1
Oberflächenoxidation,1
Kalt-,1
Warmverformungen,1
Bearbeitungen,1
Behandlungen,1
gelöster,1
ausscheidet,1
Einsatzkasten,1
Aufheizzeit,1
Zementits,1
ungebrauchtes,1
Aufkohlungspulver,1
aufgekohlte,1
zerschnitten,1
„Le,1
Igewski“-Reagenz,1
(alkalisches,1
Natriumpikrat):,1
Ätznatron,1
Restmenge,1
Auffüllen,1
Oberflächenzone,1
nachgezeichnet,1
Mangan-Molybdän,1
Chrom,1
Chrom-Molybdän,1
Nickel-Chrom,1
voreutektoides,1
Ferritnetz,1
Austenitisierungsbedingungen,1
Härtbarkeit,1
konturiert,1
Austenitisieren,1
abgeschieden,1
isothermischen,1
zerschneiden,1
(Vilellas,1
Reagenz),1
eutektoider,1
Netz,1
erhitzen,1
Ferrits,1
kontrollierter,1
gehärtetes,1
vollständiges,1
bestimmtem,1
Stabmitte,1
erhärtet,1
gestufte,1
Abscheidung,1
Karbiden,1
Sensibilierungstemperatur,1
Karbide,1
Stahlsorten,1
Kohlenstoffgehalten,1
(Glühen,1
Vergüten,1
Perlitkörner,1
nachfolgender,1
Oxidation),1
Verfahren2),1
Mikrogefügeaufnahme),1
Auflegblättern,1
(Okulargitter,1
entsprechen),1
nummeriert,1
Abkühlens,1
gestuften,1
2-facher,1
Projektionsschirm,1
Rasternetz,1
geradlinig,1
untersuchendes,1
Bildfeldern,1
Prüfmuster,1
(Gesamtlänge,1
Messlinie),1
kreisförmiges,1
vermeidet,1
vertikal,1
Korndehnung,1
(getrennt,1
angeordneten),1
Verformungsachse,1
Verformungsachse),1
Korn-Anisotropie,1
geradliniger,1
Empfohlenes,1
Werkzeugstahl,1
(Schnellarbeitsstähle),1
Kreisumfänge,1
Auflegen,1
tendiert,1
Segmente,1
fallenden,1
ausgewählter,1
ungleichachsigen,1
Hauptprüfebenen,1
Kubikwurzel,1
(Durchschnittswerte),1
Korngrößen-Kennzahlen:,1
Vorhandensein,1
Zwillingskörner:,1
Einzelkorn,1
Zwillingskorn-,1
Ungleichachsige,1
Körner:,1
Kornform,1
Korndehnungsverhältnis,1
Anisotropieindex,1
Korngrößenbestimmung:,1
Ultraschallverfahren,1
Kreuzkorrelation,1
Kornanzahl,1
(Zwillingskörner),1
Bildanalyse),1
Anwendbar,1
Aufkohlungsverfahren,1
Zwischenstufen-,1
gestuftes,1
Abschreckverfahren,1
Abschreck-,1
Anlassverfahren,1
Direktätzen,1
Mn-Stähle,1
(gealtert),1
feiner,1
Karbidniederschlag,1
angelassenem,1
Phosphor,1
eutektoidem,1
unstabilisierte,1
einphasigen,1
erkennbares,1
aufgelegt,1
Kreisfläche,1
durchgeführt:,1
g:,1
geradlinige,1
kreisförmige,1
hervorgerufene,1
Prüfgitter,1
liegendes,1
Seitenkanten,1
Vierecks,1
Prüfvierecks,1
voraussetzt:,1
ganzzahlige,1
„Snyder-Graff“3),1
gehärteter,1
angelassener,1
Schnellarbeitsstähle,1
gehärteten,1
angelassenen,1
Male,1
durchlaufen,1
gefärbt,1
000-facher,1
Beobachtungsfeldern,1
geschnittener,1
Linienschnitt-,1
SNYDER,1
GRAFF,1
377–80,1
Linien-,1
schnitt-,1
punkte,1
größen-,1
Kenn-,1
zahlen,1
Korndurch-,1
(einschließ,1
(ausschließ,1
gleichachsige,1
US-amerikanische,1
Linienschnittsegments:,1
an:,1
–2,954,1
Zwanzigstel,1
Kennzahl-Einheit,1
günstigsten,1
–3,1
sub,1
deletion,1
renumbering,1
metallographic,1
two-dimensional,1
perfectly,1
polygonal,1
face-centered,1
twins,1
body-centered,1
twins1),1
Ferritic,1
non-alloy,1
Nis,1
Pnumber,1
Interception,1
=7,1
Apparent,1
(area,1
K2ng,1
enclosing,1
picture,1
shearing,1
equiaxial,1
(ethanolic,1
solution),1
(delta,1
matrix),1
etchants,1
glyceregia,1
Kalling’s,1
(No,1
Marble’s,1
Aqueous,1
oxalic,1
specially,1
ordering,1
steels:,1
quenched,1
boiling,1
explosive,1
alkylsulfonate,1
through-,1
austenization,1
purified,1
argon),1
treat,1
governing,1
water-quenched,1
Vilella’s,1
reagent:,1
effected,1
globules,1
oblique,1
DIC,1
(Differential,1
“mock,1
carburizing”,1
carbon-rich,1
trace,1
decarburization,1
Carburization,1
pre-heating,1
Fresh,1
compound,1
